收款编号,发票编号,收款日期,收款金额
S04025,F003182,2019/8/18,4425.145600000001
S04026,F003182,2019/10/1,4909.582592000001
S04027,F003182,2019/11/1,2310.3918079999985
S04028,F003184,2019/10/7,11807.0784
S04029,F003184,2019/12/1,8314.15104
S04030,F003184,2019/12/31,4476.850559999999
S04031,F003185,2020/1/15,16187.04
S04032,F003187,2019/8/18,2878.7499000000007
S04033,F003187,2019/10/11,6407.5401
S04034,F003188,2020/1/1,29094.3
S04035,F003189,2019/9/27,5534.6
S04036,F003191,2019/8/31,5081.12
S04037,F003191,2019/10/3,4157.28
S04038,F003194,2020/1/9,14333.6
S04039,F003195,2019/9/8,10905.160000000002
S04040,F003197,2019/9/10,4675.2147
S04041,F003197,2019/10/31,12640.3953
S04042,F003199,2019/9/29,8111.32
S04043,F003200,2019/9/26,1291.8114
S04044,F003200,2019/12/12,7525.388591999998
S04045,F003200,2020/1/21,2926.540008
S04046,F003201,2019/9/19,9416.79
S04047,F003202,2019/10/24,9536.93
S04048,F003203,2019/9/22,11525.78
S04049,F003204,2019/9/5,6852.04
S04050,F003206,2019/11/24,16929.41
S04051,F003207,2019/9/21,8084.2
S04052,F003208,2020/1/17,19543.39
S04053,F003209,2019/10/4,10979.46
S04054,F003211,2019/9/9,7827.82
S04055,F003212,2020/1/18,17381.77
S04056,F003213,2020/1/17,2378.6800000000003
S04057,F003215,2020/1/18,12849.03
S04058,F003220,2019/10/8,14091.56
S04059,F003221,2019/11/12,11831.4
S04060,F003224,2019/9/26,11618.31
S04061,F003226,2019/12/6,5500.637999999999
S04062,F003227,2019/10/22,8957.63
S04063,F003228,2019/10/20,14757.3
S04064,F003229,2019/10/14,6703.29
S04065,F003230,2019/10/20,23356.16
S04066,F003231,2019/9/23,4829.8
S04067,F003232,2019/12/1,2791.97
S04068,F003234,2019/9/20,22094.08
S04069,F003235,2019/11/10,8873.41
S04070,F003236,2019/9/23,16748.64
S04071,F003237,2019/9/29,24324.91
S04072,F003239,2019/10/24,12126.24
S04073,F003240,2019/9/11,8648.99
S04074,F003240,2019/10/10,1857.2568
S04075,F003240,2019/12/15,874.0031999999992
S04076,F003241,2020/1/20,17344.64
S04077,F003243,2019/9/20,18486.63
S04078,F003244,2019/9/23,5518.1082
S04079,F003244,2019/10/20,3393.095552
S04080,F003244,2019/11/12,1908.6162480000005
S04081,F003245,2019/9/21,21946.4
S04082,F003246,2019/9/22,13893.84
S04083,F003247,2019/9/18,19502.41
S04084,F003250,2020/1/8,7663.76
S04085,F003253,2019/9/26,14823.760000000002
S04086,F003254,2019/10/12,6623.963999999999
S04087,F003254,2019/12/25,1468.3120199999998
S04088,F003255,2019/12/24,12550.8
S04089,F003259,2019/9/11,12139.56
S04090,F003260,2019/9/11,13650.4214
S04091,F003260,2019/10/25,4077.3986
S04092,F003261,2019/9/23,7203.1124
S04093,F003261,2019/11/21,8455.8276
S04094,F003262,2019/11/15,13801.0
S04095,F003264,2019/10/22,5869.02
S04096,F003264,2020/1/3,17607.059999999998
S04097,F003265,2019/9/2,15518.1
S04098,F003266,2019/10/4,17603.75
S04099,F003267,2019/11/4,1473.0166
S04100,F003267,2020/1/18,11918.043400000002
S04101,F003270,2019/10/16,14358.08
S04102,F003271,2019/9/5,30890.31
S04103,F003274,2019/10/3,8283.800000000001
S04104,F003275,2019/9/14,28282.32
S04105,F003276,2019/9/12,6113.8
S04106,F003277,2019/10/26,11409.3
S04107,F003278,2019/11/3,27172.53
S04108,F003280,2019/10/22,17688.0
S04109,F003286,2019/9/21,7525.840000000002
S04110,F003287,2019/9/8,4444.900000000001
S04111,F003288,2019/12/7,4169.807600000001
S04112,F003291,2019/9/30,19435.2
S04113,F003292,2019/12/14,16539.809999999998
S04114,F003293,2019/10/23,6398.392000000001
S04115,F003293,2019/12/6,7215.208
S04116,F003294,2019/11/6,12369.0
S04117,F003296,2019/10/28,15450.0
S04118,F003297,2019/10/17,14781.69
S04119,F003298,2019/9/14,16294.98
S04120,F003299,2019/10/11,10245.69
S04121,F003300,2019/12/11,11981.04
S04122,F003301,2019/9/19,18667.22
S04123,F003302,2019/10/8,6559.542
S04124,F003302,2019/11/1,17735.058
S04125,F003303,2019/9/21,15263.47
S04126,F003304,2019/9/30,9230.76
S04127,F003305,2019/9/10,5374.71
S04128,F003306,2019/10/22,15149.0
S04129,F003309,2019/9/18,21551.82
S04130,F003310,2019/11/19,4021.9452
S04131,F003310,2019/12/23,7784.010864
S04132,F003310,2020/1/12,3663.063936000001
S04133,F003311,2019/10/9,8246.04
S04134,F003313,2019/9/13,22751.21
S04135,F003315,2019/10/26,9882.96
S04136,F003316,2019/11/1,23538.84
S04137,F003317,2019/10/12,19881.0
S04138,F003318,2019/9/16,10525.4944
S04139,F003318,2019/10/27,4299.1456
S04140,F003320,2019/9/25,16918.93
S04141,F003322,2019/10/17,16554.2
S04142,F003324,2019/10/22,8085.0
S04143,F003325,2019/10/13,2782.98
S04144,F003325,2019/11/7,6493.620000000001
S04145,F003326,2019/12/17,8528.65
S04146,F003327,2019/12/10,5409.4986
S04147,F003327,2020/1/6,2810.935754
S04148,F003328,2019/10/28,22963.6
S04149,F003330,2019/11/10,13951.24
S04150,F003331,2019/10/20,7672.27
S04151,F003332,2019/10/28,8409.560000000001
S04152,F003333,2019/11/17,8568.56
S04153,F003334,2019/10/12,6960.072000000001
S04154,F003334,2019/12/15,5468.628
S04155,F003336,2019/10/13,10536.15
S04156,F003337,2019/11/1,9897.92
S04157,F003338,2019/10/20,4305.6736
S04158,F003338,2019/12/1,18355.7664
S04159,F003339,2019/10/30,14894.64
S04160,F003340,2019/11/15,16760.28
S04161,F003341,2019/10/21,18877.94
S04162,F003342,2019/10/10,13570.59
S04163,F003344,2019/12/14,11685.227999999996
S04164,F003346,2019/10/21,9815.6
S04165,F003348,2019/12/5,14080.7484
S04166,F003349,2019/10/18,8677.4
S04167,F003352,2019/11/6,15527.59
S04168,F003353,2019/10/15,9834.12
S04169,F003356,2019/10/13,20073.9
S04170,F003359,2019/10/27,11507.02
S04171,F003360,2019/11/29,6065.052
S04172,F003361,2019/11/6,5460.445900000001
S04173,F003361,2019/12/23,3694.51446
S04174,F003362,2019/11/17,5764.33
S04175,F003364,2019/12/8,7708.61
S04176,F003365,2019/11/23,5836.400000000001
S04177,F003369,2019/12/18,12912.760000000002
S04178,F003370,2019/10/18,22236.2
S04179,F003371,2019/10/12,11250.0
S04180,F003372,2019/10/19,6161.0
S04181,F003373,2019/11/15,6558.26
S04182,F003377,2019/10/17,8943.074400000001
S04183,F003377,2019/11/19,13987.8856
S04184,F003378,2019/10/18,10934.788800000002
S04185,F003378,2019/12/19,1634.6107359999994
S04186,F003381,2019/10/23,1024.537
S04187,F003381,2019/11/13,4367.763
S04188,F003382,2019/10/17,14837.4
S04189,F003383,2019/11/1,8370.705
S04190,F003383,2019/12/29,8370.705
S04191,F003385,2019/10/15,6935.155699999999
S04192,F003385,2019/11/9,11545.838524
S04193,F003385,2020/1/20,5433.335776
S04194,F003387,2019/10/13,18422.91
S04195,F003388,2019/10/9,7193.8647
S04196,F003388,2019/11/22,7741.034409
S04197,F003388,2020/1/9,6864.690890999998
S04198,F003389,2019/11/14,18190.68
S04199,F003390,2019/10/27,17110.600000000002
S04200,F003393,2019/11/30,17553.8
S04201,F003395,2019/10/18,7853.04
S04202,F003396,2019/10/29,10698.75
S04203,F003398,2019/10/13,13391.7
S04204,F003399,2019/10/14,24786.3
S04205,F003400,2019/10/16,15210.45
S04206,F003401,2019/11/14,18204.5
S04207,F003404,2019/10/16,28061.1
S04208,F003405,2019/10/21,5890.944
S04209,F003405,2019/11/12,8836.416000000001
S04210,F003407,2019/10/19,16832.66
S04211,F003408,2019/10/13,6426.966600000001
S04212,F003408,2019/12/17,5474.8234
S04213,F003411,2019/10/24,16811.84
S04214,F003413,2019/10/21,15337.81
S04215,F003415,2019/11/19,13526.39
S04216,F003416,2019/11/25,7861.63
S04217,F003418,2019/11/11,4850.5380000000005
S04218,F003419,2019/10/10,21489.7
S04219,F003422,2019/10/26,12182.8
S04220,F003424,2019/10/28,12460.2
S04221,F003425,2019/10/12,22278.77
S04222,F003427,2019/10/15,5555.8363
S04223,F003427,2019/11/24,3695.155275000001
S04224,F003427,2020/1/1,1231.7184250000007
S04225,F003429,2019/10/22,20262.300000000003
S04226,F003432,2020/1/7,12107.76
S04227,F003434,2019/10/27,18482.1
S04228,F003435,2019/10/7,8323.1577
S04229,F003435,2019/11/12,6899.684319000001
S04230,F003435,2020/1/4,6118.587981000001
S04231,F003436,2020/1/3,19120.59
S04232,F003437,2019/10/13,20858.88
S04233,F003440,2019/10/15,11032.8
S04234,F003441,2019/11/21,12268.674
S04235,F003441,2019/12/16,9681.09912
S04236,F003441,2020/1/17,5933.5768800000005
S04237,F003442,2019/12/15,21719.1
S04238,F003444,2019/12/3,9903.2
S04239,F003445,2019/10/22,15970.51
S04240,F003448,2019/10/21,20806.25
S04241,F003451,2019/11/24,10555.47
S04242,F003453,2019/11/29,10242.12
S04243,F003454,2019/12/13,13582.635
S04244,F003454,2020/1/12,3531.4851
S04245,F003455,2019/11/14,12334.68
S04246,F003457,2019/11/7,7920.096
S04247,F003457,2019/11/30,3558.304
S04248,F003458,2019/12/11,8717.800000000001
S04249,F003459,2019/11/20,14144.16
S04250,F003461,2019/11/20,6294.3
S04251,F003462,2019/11/24,8789.3316
S04252,F003464,2019/11/27,14578.0
S04253,F003465,2019/12/23,22506.6
S04254,F003466,2019/12/28,25545.300000000003
S04255,F003467,2019/11/27,26043.68
S04256,F003469,2019/12/27,2131.902
S04257,F003469,2020/1/19,9711.998
S04258,F003471,2019/11/18,10343.2
S04259,F003473,2019/11/9,5507.18
S04260,F003473,2019/12/11,8213.5656
S04261,F003473,2020/1/8,5947.7544
S04262,F003475,2019/12/31,2798.4726
S04263,F003476,2019/11/29,1251.4735999999998
S04264,F003476,2019/12/24,8375.2464
S04265,F003477,2019/12/14,16110.920000000002
S04266,F003478,2019/12/23,16534.94
S04267,F003479,2019/12/8,20335.38
S04268,F003481,2019/11/30,2235.486
S04269,F003483,2019/12/17,16107.179999999998
S04270,F003485,2019/12/5,7020.195
S04271,F003485,2020/1/10,3780.105
S04272,F003489,2019/12/30,19581.21
S04273,F003490,2019/11/27,5997.36
S04274,F003493,2019/12/1,4230.027
S04275,F003495,2019/11/25,19070.68
S04276,F003496,2019/11/21,33255.36
S04277,F003498,2019/12/29,10473.9
S04278,F003502,2019/11/19,18927.120000000003
S04279,F003504,2019/11/23,15379.38
S04280,F003505,2019/11/8,8306.9888
S04281,F003505,2019/12/12,5920.617472000001
S04282,F003506,2019/11/8,15324.21
S04283,F003510,2019/11/15,25546.68
S04284,F003511,2019/12/21,10521.81
S04285,F003512,2019/12/24,29808.8
S04286,F003513,2019/12/27,8584.68
S04287,F003517,2019/12/23,20161.7
S04288,F003518,2019/11/12,24744.0
S04289,F003519,2019/11/21,13133.69
S04290,F003520,2020/1/19,10726.0
S04291,F003521,2019/12/25,15009.6
S04292,F003522,2019/11/19,8680.0
S04293,F003524,2019/12/8,14142.48
S04294,F003525,2020/1/1,16840.88
S04295,F003526,2019/11/17,2338.416
S04296,F003530,2019/11/24,32385.15
S04297,F003531,2019/11/20,21810.95
S04298,F003534,2019/12/1,7672.39
S04299,F003535,2019/11/28,11455.176
S04300,F003536,2019/12/3,12160.32
S04301,F003537,2019/11/17,14420.2
S04302,F003538,2019/11/25,7563.7716
S04303,F003539,2019/11/7,19017.25
S04304,F003540,2019/11/10,8544.06
S04305,F003541,2019/11/20,16611.75
S04306,F003543,2019/11/27,4872.7
S04307,F003545,2019/11/14,14491.17
S04308,F003546,2020/1/7,12692.106000000002
S04309,F003547,2020/1/16,27238.2
S04310,F003548,2019/11/18,8271.75
S04311,F003550,2019/11/9,21112.29
S04312,F003551,2019/11/9,1176.0991
S04313,F003552,2019/11/13,10659.74
S04314,F003553,2019/11/7,19701.3
S04315,F003554,2019/12/11,10086.72
S04316,F003555,2019/12/5,7651.41
S04317,F003556,2019/12/7,11804.4
S04318,F003558,2019/11/16,6771.05
S04319,F003560,2019/11/30,13732.06
S04320,F003561,2019/11/21,8247.624
S04321,F003562,2019/11/16,16622.1
S04322,F003565,2019/12/6,17154.28
S04323,F003566,2019/11/12,13192.2
S04324,F003570,2019/12/29,15497.2
S04325,F003574,2019/11/29,23721.320000000003
S04326,F003577,2019/11/12,7372.64
S04327,F003578,2019/11/15,14771.75
S04328,F003581,2019/12/28,11972.22
S04329,F003585,2020/1/10,21618.88
S04330,F003586,2019/12/18,7995.78
S04331,F003590,2019/12/18,6641.0
S04332,F003592,2019/12/23,17216.98
S04333,F003593,2020/1/2,21677.04
S04334,F003595,2019/12/26,18401.9
S04335,F003599,2019/12/29,10382.06
S04336,F003602,2019/12/22,5044.700000000001
S04337,F003603,2020/1/14,10951.8288
S04338,F003604,2019/12/21,18142.11
S04339,F003606,2020/1/4,17077.58
S04340,F003607,2019/12/22,10204.26
S04341,F003610,2020/1/17,20216.1
S04342,F003611,2019/12/22,8401.8
S04343,F003612,2020/1/5,9373.84
S04344,F003613,2019/12/23,11484.4
S04345,F003614,2019/12/24,2636.9040000000005
S04346,F003615,2019/12/22,17645.940000000002
S04347,F003616,2020/1/7,18421.83
S04348,F003618,2019/12/23,22199.79
S04349,F003624,2019/12/14,13199.36
S04350,F003627,2020/1/17,24487.870000000003
S04351,F003628,2020/1/12,8305.44
S04352,F003637,2019/12/11,16495.61
S04353,F003638,2019/12/24,9706.49
S04354,F003641,2019/12/18,18699.99
S04355,F003643,2020/1/20,25460.48
S04356,F003647,2020/1/1,7427.5
S04357,F003648,2019/12/29,16353.12
S04358,F003649,2019/12/10,7528.521
S04359,F003651,2019/12/26,22123.2
S04360,F003661,2019/12/13,17642.83
S04361,F003663,2019/12/7,21245.79
S04362,F003667,2019/12/18,4152.384
S04363,F003667,2020/1/7,3537.2160000000003
S04364,F003669,2019/12/11,6118.266
S04365,F003670,2019/12/10,12779.36
S04366,F003671,2019/12/20,20866.06
S04367,F003672,2019/12/18,19788.15
S04368,F003674,2019/12/24,7151.886
S04369,F003675,2020/1/21,23009.000000000004
S04370,F003676,2020/1/6,12418.67
S04371,F003678,2020/1/9,22448.64
S04372,F003683,2019/12/26,17031.56
S04373,F003685,2019/12/23,15419.0
S04374,F003686,2019/12/21,24701.95
S04375,F003689,2019/12/17,11740.05
S04376,F003691,2019/12/11,12838.56
S04377,F003692,2019/12/25,17308.5
S04378,F003696,2019/12/10,20018.18
S04379,F003697,2019/12/16,13109.77
S04380,F003699,2020/1/10,11898.38
S04381,F003700,2019/12/26,22769.34
S04382,F003701,2019/12/12,20780.376
S04383,F003702,2019/12/11,10342.35
S04384,F003704,2019/12/23,19967.04
S04385,F003705,2019/12/15,12521.55
S04386,F003706,2019/12/30,23895.2
S04387,F003707,2019/12/23,9104.42
S04388,F003712,2020/1/17,29030.75
S04389,F003713,2020/1/16,14885.580800000002
S04390,F003715,2020/1/9,14126.94
S04391,F003716,2020/1/12,12021.28
S04392,F003728,2020/1/14,5145.24
S04393,F003739,2020/1/14,2895.1164000000003
S04394,F003747,2020/1/9,25095.9
S04395,F003749,2020/1/17,28022.76
S04396,F003754,2020/1/11,9023.1
S04397,F003755,2020/1/21,18544.2
S04398,F003756,2020/1/14,10560.8
S04399,F003759,2020/1/8,13679.5
S04400,F003765,2020/1/18,2809.7454
S04401,F003768,2020/1/7,26994.640000000003
S04402,F003771,2020/1/13,14645.75
S04403,F003774,2020/1/15,14976.26
S04404,F003778,2020/1/12,16020.68
S04405,F003780,2020/1/11,9738.125
S04406,F003785,2020/1/20,26969.820000000003
S04407,F003791,2020/1/17,9607.409999999998
S04408,F003792,2020/1/11,10987.65
S04409,F003804,2020/1/12,5775.308000000001
S04410,F003807,2020/1/13,18217.8
S04411,F003808,2020/1/5,12256.660000000002
S04412,F003812,2020/1/8,6572.0
S04413,F003813,2020/1/20,6949.5052000000005
S04414,F003816,2020/1/11,7693.111999999998
S04415,F003818,2020/1/10,23350.4
S04416,F003822,2020/1/14,10030.3
S04417,F003823,2020/1/8,6081.0858
S04418,F003826,2020/1/10,8670.215400000001
S04419,F003827,2020/1/18,15634.48
S04420,F003831,2020/1/16,9276.82
S04421,F003833,2020/1/12,13664.2
S04422,F003836,2020/1/20,24945.9
